"Клиент Пользователь подписки (badver), период 06.02.2026 - 13.02.2026"
"Всего по поисковым запросам";;"Ср.расход за день (руб.)";"Показы";"Клики";"CTR (%)";"Расход (руб.)";"Ср. цена клика (руб.)";"Конверсия (%)";"Цена цели (руб.)";"Конверсии"
"с 06.02.2026 по 13.02.2026";;390,90;737;83;11,26;3127,22;37,68;-;0,00;0

"Дата";"Поисковый запрос";"Кампания";"№ Кампании";"Группа";"№ Группы";"Условие показа";"Тип соответствия";"Подобранная фраза";"Категория таргетинга";"Показы";"Клики";"CTR (%)";"Расход (руб.)";"Ср. цена клика (руб.)";"Конверсия (%)";"Цена цели (руб.)";"Конверсии"
11.02.2026;"запись к психологу онлайн";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог онлайн -цена -кпт -женский -женщина -конфиденциально -записываться -анонимный -консультация";"пословное";-;"Целевые запросы";1;1;100,00;56,99;56,99;-;-;0
11.02.2026;"зигмунд онлайн психологи личный кабинет";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог онлайн -цена -кпт -женский -женщина -конфиденциально -записываться -анонимный -консультация";"семантическое";-;"Альтернативные запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"игры на снятие тревожности психолог 6 7 лет";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог при тревоге -сильный -справляться -стресс";"семантическое";-;"Сопутствующие запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"ии психолог онлайн";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог онлайн -цена -кпт -женский -женщина -конфиденциально -записываться -анонимный -консультация";"семантическое";-;"Альтернативные запросы";3;0;0,00;0,00;-;-;-;0
11.02.2026;"к какому врачу обращаться при тревожности и панических атак";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог при тревоге -сильный -справляться -стресс";"семантическое";-;"Сопутствующие запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"как психолог работает с матерью в выгорании";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог выгорание -эмоциональный";"пословное";-;"Сопутствующие запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"как психолог работает с матерью в выгорании";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог эмоциональное выгорание";"семантическое";-;"Сопутствующие запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"как психолог работает с матерью в выгорании техники";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог эмоциональное выгорание";"семантическое";-;"Сопутствующие запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"как психологу помочь ученику справиться с тревожностью";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог тревожность";"пословное";-;"Сопутствующие запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"клинический психолог наталья миронова консультация цена консультация где ведет прием";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"психолог консультация цена";"семантическое";-;"Альтернативные запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"клинический психологом по методу кпт";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"когнитивно поведенческая терапия воронеж";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";2;0;0,00;0,00;-;-;-;0
11.02.2026;"когнитивно поведенческая терапия нижний новгород";"Психолог Ксения";704073639;"Тревога и паника";5662806799;'---autotargeting;-;-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
11.02.2026;"консультация психолога онлайн";"Психолог Ксения";704073639;"Тревога и паника";5662806799;"консультация психолога онлайн";"пословное";-;"Целевые запросы";1;0;0,00;0,00;-;-;-;0
